image_id,references,pred,latency_s,peak_vram_mib
10,"['A road traveling along a field under a cloudy sky.', 'A paved path stretches through the grass under the cloudy sky.', 'A narrow pathway leads to a residential area.', 'an empty park and bench beneath a partially cloudy sky ', 'A cement walkway is beside a grassy field near a residential area.']",a park with a bench and trash can,2.3288424015045166,7579.01220703125
11,"['Three look alike dogs are herding sheep into a pile.', 'Small group of sheep being herded by three border collies.', 'These sheep are being watched by three dogs.', 'A group of sheep in a field with three dogs close by.', 'A group of sheep surrounded by three dogs.']",A herd of sheep and two dogs in a field.,2.4921226501464844,7493.8662109375
12,"['A herd of animals traveling down a country road surrounded by a lush green landscape.', 'Jogger running past a flock of sheep in a rural area', 'A man walking beside sheep on a country road.', 'Jogger running past a flock of white sheep.', 'A runner wearing spandex has come across a large herd traveling down the dirt road.']",A man herds sheep through a field.,2.4011642932891846,7579.01220703125
13,"['a close up of a giraffes head with a wooden wall in the background', 'A Giraffe looking down in front of a fence.', 'This a close up picture of the giraffes face his eyes are half closed.', 'A giraffe standing next to a  bamboo building.', 'A giraffe is pictured in front of a wooden fence.']",A giraffe with its head tilted to the side.,2.418776750564575,7534.87109375
14,"['A yellow bus is on a street near a black guard rail.', 'The passenger buses are travelling down the road.', 'City buses on a city street in the dawn hours.', 'A yellow bus driving down a street next to a ball building.', 'a yellow bus and a white bus on a empty road']",A yellow bus is parked at a bus stop in front of a large building.,2.8269076347351074,7493.8662109375
15,"['Various vehicles are driving down a city street. ', 'a couple of buses that are on a empty street', 'A city street lined with very tall buildings.', 'A two way street has minimal cars on it.', 'Buildings on both sides next to a street.']",A city street with cars and buses on it.,2.212604522705078,7493.8662109375
16,"['A photograph of an outside with numerous things in the scene.\n', 'A transit center all lit up at night.', 'A city skyline after the sun has set. ', 'The buses are parked next to the pole.', 'A city road with buses and people on the sidewalk']",A bus is parked at a bus stop in front of a building.,2.414837121963501,7493.8662109375
17,"['A couple of double high buses that are in the street.', 'two public transit buses on a city street ', 'A man walking down a street past a double decker bus.', 'a couple of buses that are parked next to each other', 'Two double-decker buses going in opposite directions on a road.']",A man in a suit walks down the street as several double-decker buses pass by.,3.1263840198516846,7534.87109375
18,"['A vintage red tour bus parked on the side of the street.', 'an image of a tour bus that is parked on the street', 'The tour bus is parked beside the curb of a building.', 'A bus that is parked along side a curb', 'A red bus driving down a street next to a tall building.']","A red bus with the words ""Luxury Travel"" on it is parked on the side of the road.",2.827589750289917,7493.8662109375
19,"['A bus on the street next to the lamp post.  ', 'A city bus stopped at stop waiting for passengers.', 'A city bus 18 parked in a red zone.', 'A bike on lamppost next to a red and white bus.', 'A bus parked on the side of the road next to a bike.']",A white bus with the number 18 on it is parked at a bus stop.,2.6382877826690674,7493.8662109375
20,"['The traffic signal is at the intersection near a large building.', 'A street that has traffic lights that are very high up.', 'A few street lights on the side of the road.', 'A stop light in the middle of a small town. ', 'A street light on a street corner with cars driving on it. ']",A traffic light on a pole with three lights.,2.7945048809051514,7579.01220703125
21,"['A white bus driving past a tall building.', 'a black and white bus some bushes and building', 'A white decorated bus is next to a building.', 'a large white bus that is by a building', 'A large bus parked in a parking lot ']",A white bus with the words Divine Transportation on it.,2.284287214279175,7493.8662109375
22,"[""a red and white passenger bus with a 'final destination 5' billboard on the side of it"", 'A parked bus next to a building and palm trees.', 'A red and white bus parked in front of a sidewalk.', 'a city bus sits parked next to a side walk', 'A red and white bus parked by the curb near palm trees.']",A red and white bus is parked on the side of the road.,2.4682724475860596,7493.8662109375
23,"['A tree standing in the middle of a grass circle.', 'A red-brick wall with a gray bench in a lush green space.', 'A green yard has a little bench and brick fence.', 'A far away bench covers all the distant serenity of a beautiful flower garden.', 'A tree sitting in the middle of a lush green field.']",A garden with a bench and a tree in the middle.,2.8290457725524902,7579.01220703125
24,"['A bunch of sheep in the snow behind a barbed wire fence.', 'A herd of sheep gather near a fence on a snow covered ground.', 'A group of sheep at a fence in winter.', 'Sheep are standing in the snow behind a wire fence. ', 'A knot of sheep are huddled close and looking out of a barbed wire fence with a frost-covered landscape behind them. ']",Sheep behind a fence in the snow.,2.2126080989837646,7493.8662109375
25,"['Two large buses traveling down a busy city street.', 'some cars a red bus and a blue bus', 'A red tour bus driving through the streets', 'Buses and cars on a city street with buildings and palm trees.', 'Street traffic, view of an Alamo Bus, a Gold Coast Tour bus and several cars.']","A red bus with the words ""GOLD COAST TOURS"" on it is driving down a street.",2.8749334812164307,7493.8662109375
26,"['A brown and gold fire hydrant in front of a brick building.', 'A fire hydrant sits in front of a brick building\n', 'The subject of this photo is a fire plug on a city street.', 'A fire hydrant on a side walk in front of a building.', 'A fire hydrant across from a red bricked building. ']",A fire hydrant in front of a brick building.,2.775815486907959,7579.01220703125
27,"['a bus and a car on a city street', 'a bus and some cars parked outside a station', 'A bus and a car travelling in the same direction on a sunny day. ', 'A bus on the side of the road in traffic.', 'A bus parked along the side of a busy street.']",A white bus is parked in a parking lot next to a silver car and a white van.,2.7611875534057617,7493.8662109375
28,"['A bird walking past a white car in a lot', 'This is a picture of a car parked in a handicap space in a lot.', 'A white care is sitting in a handicapped parking spot.', 'There is a car parked in the handicapped spot.', 'A bird near a car parked at the bay']",A white car is parked in a parking lot with a bird standing next to it.,2.246446371078491,7355.28515625
29,"['a public transit bus on a city street ', 'A large bus and car on a street.', 'A metro bus driving down a fairly busy city street.', 'there is a bus coming up the street next to a car', 'A bus driving down a street next to a SUV.']",A bus and cars on the road.,2.269158363342285,7455.97802734375
30,"['Some street signs near a road with a truck.', 'The street corner of a busy intersection in a town.', 'A road between the buildings where a big car is parked.A water hydrant is also seen.', 'A vehicle crosses an intersection near a building and a bus stop', 'Truck driving through the intersection of Biltmore and Short Coxe Ave.']",A white truck is driving down the street past a fire hydrant and a street sign.,2.9838902950286865,7579.01220703125
31,"['a few giraffes that are reaching to eat', 'These giraffes are feeding on hanging plants in a tree', 'Four tall giraffe are looking up to eat from a feeder.', 'four brown and white giraffes eating greens together', 'Four giraffes are reaching in the tree for food.']",Three giraffes eating from a hanging basket.,2.31134295463562,7493.8662109375
32,"['A large white bus sitting in front of a tall building.', 'An SUV is driving past a city bus that is letting passengers on.', 'A bus is stopped to let a passenger get on.', 'A bus boarding at a curb near a drug store. ', 'a bus stops to load and unload passengers']",A bus and a car on the street in front of a Walgreens pharmacy.,2.8659870624542236,7493.8662109375
33,"['A tall clock tower with a statue on top.', 'There is a clock in the top of a tall tower', 'A large clock tower with a gargoyle atop sits in front of a clear blue sky.', 'A large clock tower with a statue on the top.', 'Clock tower with a bronze statue on top on a sunny day. ']",A clock tower with a green statue on top.,2.6013197898864746,7579.01220703125
34,"['A stop sign on the corner in front of a row of stores.', 'A stop sign in front of a large building.', 'A stop sign with an Arabic translation on it.', 'A stop sign is posted on the corner in two languages.', 'A STOP sign on a city street at night.']",A stop sign with arabic writing on it.,2.6087350845336914,7579.01220703125
35,"['A street going trough the center of a small town.', 'A street scene with cars on the road and people on the sidewalk.', 'A large shadow is cast upon a busy street', 'some buildings some trees people and cars and signs', 'A quiet city street shows buildings, cars, and people.']",A city street with cars parked on the side and a sign for public parking.,2.8826730251312256,7493.8662109375
36,"['Four children at an outdoor party wearing festive hats.', 'Four children sit eating birthday cake at a picnic table.', 'The children are seated outside at the picnic table to eat the birthday party food.', 'Children at a birthday party sitting at a picnic table.', 'Children gather around the table with party hats on .']",Four children wearing party hats at a table with cake and ice cream.,2.0933921337127686,7332.8349609375
37,"['A boat traveling into a water filled tunnel.', 'A speed boat is docked underneath a dark, shadowy bridge.', 'A boat in the water next to a rail in a tunnel.', 'A motorboat docked on a pier under a tunnel.', 'a small boat on a body of water on a harbor']",A boat is parked under an archway in a brick building.,2.778130531311035,7579.01220703125
38,"['a black and white cat wearing a little purple hat', 'A BLACK AND WHITE CAT HAS A PURPLE HAT ON', ""A cat with a pink and fuzzy hat on it's head."", 'Cat comically wearing a beanie hat looking agitated.', 'a cat wearing a hat on its head ']",A black and white cat wearing a pink hat.,2.7899301052093506,7579.01220703125
39,"['A yellow cat is wearing a blue plastic baseball hat.', 'An orange cat wearing a plastic baseball cap.', 'A cat is wearing a plastic baseball cap.', 'An angry cat is wearing a baseball hat sideways.', 'A cat with a Durham Bulls Helmet on its head.']",A cat wearing a blue baseball cap.,2.518197536468506,7579.01220703125
40,"['A black cat with a hat on the ground.', 'A black cay laying on top of a white box.', 'A cat sits inside a box wearing a pirate hat. ', 'A black cat in a box wearing a pirate hat.', 'A cat curled up in a box with a Pirates Hat on.']",A cat wearing a pirate hat sits in a box.,2.6812052726745605,7579.01220703125
41,"['A white road sign suspended over a highway.', 'a street sign in english and asian writing', 'Some large city signs in front of a big mountain.', 'A street sign has a freeway sign in a different language.', 'Blue mile marker sign advertising two locations in two languages. ']",A blue sign with white writing on it.,2.729421377182007,7579.01220703125
42,"['A family of swans swimming on top of a lake.', 'A group of geese swimming in water near a wooded area.', 'Four geese floating in the middle of a river.', 'ducks in a body of water with trees in the background', 'A gaggle of geese swim in a body of water. ']",Geese swimming in the water.,2.4460933208465576,7579.01220703125
43,"['A man with an umbrella hat stands next to another man.', 'A couple of guys standingoutside in the sun talking to each other.', 'A couple of men standing next to each other on a  tennis court.', 'Man holding a bag and a half in the shape of an umbrella. ', 'Two people standing holding bags and wearing hats.']",Two men walking with luggage in front of an ambulance.,2.6184756755828857,7579.01220703125
44,"['There is a sign in front of a brick house.', 'a black white and red sign grass and a building', 'A sign that says ""Abbey Road NW8 City of Westminster"".', 'A road sign outside of a building in a city.', 'a sign for abbey road in the city of Westminster ']",A sign for Abbey Road in the City of Westminster.,1.9822142124176025,7332.8349609375
45,"['A shot of a road in a city with a no peddling sign.', 'The people are walking down the street in the city. ', ""People walking in a urban area near a 'no peddling' sign"", 'a small group of people on a side walk next to a street sign', 'People are walking on a sidewalk near a sign that says no peddling.']",A no parking sign on a city street.,1.8767924308776855,7332.8349609375
46,"['A train going down the track near a city', 'a big long train that has some storage containers on it', 'A train passing through a station, in the middle of the day.', 'A train carrying freight containers is on the tracks.', 'the train is crossing a street in the city']",A maroon train passes through a railroad crossing.,2.3329994678497314,7493.8662109375
47,"['A silver and green train crossing over the tracks', 'A train passes on a bridge atop a street.', 'A large long train on a steel track.', 'The train is going over the busy urban bridge.', 'a green orange and silver train and some cars']",A train passes over a road with cars below.,2.3056554794311523,7493.8662109375
48,"['An orange and green train reads ""BNSF"" on the side.', 'A train caboose on tracks next to another train.', 'The last car of a train sits on train tracks.', 'Diesel train engine with company logo in train yard.', 'This train car has letters and numbers on it.']",A train with the letters BNSE on it.,1.933006763458252,7302.013671875
49,"['The stop sign is visible for everyone to see.', 'A close up view of a stop sign in a neighborhood.', 'A Stop sign with rain drops on it near some buildings.', 'A red stop sign sitting on top of a metal pole.', 'there is a very close-up view of a stop sign']",A stop sign in front of palm trees and buildings.,2.622922420501709,7579.01220703125
50,"['A red stop sign behind a chain link fence.', 'A stop sign behind a green chain link fence.', 'A gated grassy noel has a shorted stop sign stuck in part of the land.', 'The stop sign is behind the fence instead of on the street.', 'a stop sign is in grass behind a fence']",A stop sign is behind a chain link fence.,2.566396474838257,7579.01220703125
51,"['A person holds a bag while walking on train tracks.', 'A man is seen walking on tracks next to a train.', 'Rear view of a man with a sack walking on railroad track next to a train.', 'A man holding something in his hands while walking on the train track while the sun shines on him', 'A man carrying a bag walking down the train tracks. ']",A man walking on train tracks with the sun behind him.,3.552462339401245,7882.7109375
52,"['A red stop sign sitting under a couple of street signs.', 'A stop sign is posted next to a parking lot.', 'a top sign sitting in a parking lot full of cars', 'A stop sign stands at the corner of Sutter Street.', 'a red stop sign with a street sign attached']",A stop sign in front of a parking lot with cars parked around it.,2.584329128265381,7493.8662109375
53,"[' a passenger train sitting on a track next to a building ', 'A train is in the train station with the lights on.', 'A passenger sign on the tracks at a station.', 'A train that is at a train station at night time. ', 'Passenger rail train traveling through tunnel with lights in.']",A train is parked at a station at night.,2.3124282360076904,7493.8662109375
54,"['A person looking at a train going by.', 'A train is passing by while an onlooker is standing next to track.', 'A man standing in front of the Amtrak train.', 'An Amtrack train is on the railroad tracks.', 'A train on train tracks with a person in the foreground.']",A man stands on the street as an Amtrak train passes by.,2.877664566040039,7493.8662109375
55,"['A decorated truck is parked at a curb near a building.', 'A delivery box truck with a painting going around it.', 'a brightly painted truck on a city street', 'A black and red truck with artwork is parked near a sidewalk on a street.', 'This is a picture of a interesting mural on a truck.']",A truck with a large mural of a man playing the saxophone on its side.,2.984537124633789,7579.01220703125
56,"['Cows lounge in a field with a mountain backdrop.', 'A VERY BIG MOUNTAIN AND ANIMALS SPREAD ACROSS A FARM.', 'Several herd animals are on the grass by a mountain.', 'Cattle on a level pasture in a mountainous area.', 'A bunch of cattle relax in a pasture located in the mountains']",A herd of cows grazing in a field with mountains in the background.,2.54003643989563,7493.8662109375
57,"['Grey cat laying on a green floor near a sandel.', 'The grey and white cat is beside a rubber show.', 'A young cat on a mat with a flip flop shoe.', 'A small gray and white cat laying on the floor', 'White and grey kitten lying on a messy green carpet.']",A gray and white cat laying on the floor next to a blue shoe.,3.179286241531372,7579.01220703125
58,"['A bunch of cows that are standing in the grass.', 'a number of cows behind a fence near one another ', 'a bunch of cows are in a grassy field', 'The men are checking in on the herd of cows.', 'Two men are standing near the pasture of cows.']",Two men and a dog stand in front of a herd of cows.,2.074319839477539,7332.8349609375
59,"['Couple of cats sleeping on opposite ends of the couch', 'Two cats laying on the floor and sleeping.', 'Cats curled up and lazing on a couch', 'Two cats sleeping on a sofa inside a house.', 'Three cats are napping on the carpeted floor.']",Two cats laying on a couch.,2.4491381645202637,7579.01220703125
60,"['A fat orange cat on a couch beside a TV remote', 'A cat sits on a couch beside a notebook computer.', 'A orange cat is laying on a grey sofa.', 'a cat on a couch in front of a laptop', 'A cat lying on a sofa in front of a computer.']",A cat sits on a couch next to a laptop and remote control.,2.7681734561920166,7493.8662109375
61,"['A city street filled with lots of traffic and lined with buildings.', 'Semi carrying cars on busy road in city near white car. ', 'Traffic is traveling both ways on the busy streeet.', 'Traffic can be seen far down the road in this photograph.', 'A busy highway is being viewed from a distance.']",A busy city street with cars and trucks.,2.2901108264923096,7493.8662109375
62,"['A cow that is leaning under a metal wall.', 'A cow peaking its head into a room that contains mechanical equipment.', 'A cow is looking through a gap into some machinery.', 'A very cute cow by a big metal piece of equipment.', 'Cow looking into the bottom of a machine.']",A cow is being milked by an automated milking machine.,2.4735984802246094,7493.8662109375
63,"['A cat sleeping on a bed next to a laptop computer.', 'A small kitten lies next to a laptop.', 'A cat laying on a bed next to a laptop.', 'a close up of a cat laying next to a laptop', 'An orange cat with pointy ears is on a bed, with a laptop computer nearby.']",A cat laying on a bed next to a laptop.,2.536883592605591,7493.8662109375
64,"['A laptop and planner sitting on a cluttered desk.', 'A wooden desk that is very cluttered with items.', 'A cat sleeping on a desk next to an open laptop.', 'A quite cluttered desk with a lap and many other office material, plus a cat. ', 'A view of a laptop sitting on a desk with clutter around it.']","A cluttered desk with a laptop, phone, and various items on it.",2.915743827819824,7579.01220703125
65,"[""A man driving a small boat with a dog sitting on it's front end."", 'A dog standing on a boat that a man is piloting through the water.', 'A man driving a boat with his dog looking out over the bow.', 'A man and a dog on a small boat.', 'A man in a hat and glasses is sitting on a boat with a dog.']",A man and his dog on a boat in the water.,2.5518200397491455,7493.8662109375
66,"['a cat is on a table next to a remote', 'The black cat with white patches is sitting beside a remote control.', 'A black and white cat laying on white blanket next to a remote.', 'A black and white cat laying next to a remote control.', 'a cat sits in front of a remote control ']",A black and white cat sits on a bed next to a remote control.,3.0877439975738525,7579.01220703125
67,"['Photography equipment and a light sitting in a room.', 'A large umbrella set up with a black light.', 'A light that is sitting underneath a umbrella.', 'It is a lighting rig setup by a photographer ', 'A digital camera beside an umbrella type photography lighting equipment']",A silver umbrella with a camera attached to it.,2.328430414199829,7493.8662109375
68,"['Three elephants in a grassy area with trees around.', 'A group of elephant walking in a forest.', 'The elephants think they are hiding behind those trees, but I can still see them.', 'A herd of wild animals walking across a dry grass park.', 'The elephants are walking through the trees in the shade.']",elephants in the forest,2.0632200241088867,7493.8662109375
69,"['four men are posing for a picture at an event', 'Four men are standing together behind a group of red chairs.', 'A group of older man standing next to each other.', 'Four gentleman posing for a picture at a cocktail party.', 'A group of four older men posing for a photo.']",Four men standing together in a room.,2.9282314777374268,7718.17236328125
70,"['A cat is observing the dishwasher in the kitchen. ', 'A small cat is looking up at a stove top.', ""A cat looks up at the stove and is reflected in the oven's glass. "", 'A cat is looking up at an oven.', 'A brown cat is sitting on a wood floor.']",A cat looks at its reflection in an oven door.,2.3704025745391846,7493.8662109375
71,"['A crowded airport filled with people carrying luggage.', 'Travelers making their way through a busy transport hub.', 'An airport lobby in which several people stroll by with their luggage.', 'An airport terminal with many people carrying their luggage.', 'A busy airport with many people walking around.']","A large glass building with people walking around and a sign that says ""Fun Watches"".",2.953146457672119,7579.01220703125
72,"['Two people are riding elephants beside some trees.', 'A man in helmet riding an elephant next to trees.', 'A man that is on the back of a elephant.', ""A man rides on top of an elephant's back."", 'people riding on the backs of some elephants ']",An elephant with a rider on its back.,2.692534923553467,7579.01220703125
73,"['A man walking down the street carrying a suitcase.', 'A man is holding a suitcase at a city intersection.', 'A person standing by a light post holding a large suitcase.', 'A man is carrying a suitcase through the street', 'two men walking down a city streen next to a blue pole.']",A man walking down the street with a suitcase.,1.126007080078125,7209.1728515625
74,"['A pair of shoes flips over a skateboard on a road. ', 'A skateboard turned upside down in a street with shoes hovering over it ', 'A skateboard flipping over a road with two shoes but no person.', 'The upturned skateboard is below a floating pair of shoes.', 'A pair of shoes that are next to a skateboard.']",A skateboard with shoes on top of it is in mid-air over a road.,2.6062796115875244,7493.8662109375
75,"['Three brown bears looking out a cage at the ground below.', 'Three bears stand together near a fence. ', 'A family of bears in front of a fence at a humane facility.', 'Three brown bears are looking outside their enclosure.', 'brown bears standing around looking at a metal fence']",Three bears standing behind a fence.,2.156956672668457,7493.8662109375
76,"['A zebra is next to fences standing on white ground.', 'A zebra standing in an enclosed area with fences.', 'The stripes on the zebra almost disappear on its legs.', 'A zebra standing on the ground inside a fence.', 'A zebra standing over a puddle in an enclosure.']",A zebra stands in front of a wooden fence.,2.7066328525543213,7579.01220703125
77,"['A horse pulling  carriage travels through a busy area in a city', 'A horse is pulling something down a residential street.', 'A large set of horses carrying a carriage down a street.', 'A couple of brown horses walking down a street next to buildings.', 'A horse stands on the side of the road with a harness on.']",A horse is pulling a carriage down a street with people walking on the sidewalk.,2.922088861465454,7579.01220703125
78,"['A woman holding a small cake with lit candles.', ""Woman holding a small birthday cake rides a coin-operated children's ride in a convenience store."", ""A woman is sitting on a kid's horse ride at a store holding a cake with candles."", 'A girl holding a plate with a cake and candles.', 'A woman holds a cake with candles while riding a mechanical horse in a store.']",A woman is riding a horse while holding a birthday cake with lit candles.,2.844815492630005,7579.01220703125
79,"['People are riding horses down a beach next to the water.', 'A group of men riding horses on a beach.', 'People wearing jackets are riding horses on the beach.', 'Men on horse back riding on the beach', 'The group of friends is riding down the beach.']",Four people riding horses on the beach.,2.2696805000305176,7493.8662109375
80,"['Four people on horses walking on beach next to water.', 'Four people mounted on horses riding on the beach.', 'The men are riding their horses down the beach. ', 'Four riders are on horses on the beach.', 'A group of people are riding horses on a beach.']",Four people riding horses on the beach.,2.2300238609313965,7493.8662109375
81,"['Two zebras standing side by side in a field. ', 'Two zebras facing opposite directions in a grassy field.', 'Two zebras standing next to each other in a field.', 'Two zebras stand together on a dirt area near short grass.', 'Two zebra standing next to each other on a field.']",Two zebras standing side by side in a grassy field.,2.4714322090148926,7493.8662109375
82,"['A herd of zebras standing on a sandy platform near a small body of water.', 'A herd of zebra next to small watering hole.', 'A group of zebras standing by a water hole.', 'a herd of zebras drinking water from a small pond near dirt and shrubs', 'A large herd of zebra gathering around a watering hole']",A herd of zebras drink from a watering hole.,1.9063923358917236,7311.5068359375
83,"['A woman standing in front of a fruit stand.', 'A man at a fruit stand with a woman beside him.', 'A produce vendor and a customer on a sidewalk.', 'An Indian woman stands in front of a man selling his fruit', 'a bunch of food is on sale at a market']","A man and woman stand next to a fruit stand selling apples, oranges, bananas, and lemons.",3.213113307952881,7621.58837890625
84,"['A girl smiles while holding a baseball glove.', 'a little girl wearing a base ball glove', 'A girl who is wearing a baseball glove.', 'A YOUNG GIRL PRACTICING BALL IS HOLDING HER MIT', 'The girl with the baseball mitt is smiling. ']",A young girl wearing a purple shirt and holding a baseball glove.,3.002655506134033,7669.1552734375
85,"['Several people in skis standing on a snow covered incline.', 'Several skiers are on the side of a steep slope.', 'Three skiers skiing down a steep snowy slope.', 'a number of people riding skis on a snowy surface ', 'A group of people on the steep slope of a mountain']",A group of skiers on a snowy slope.,3.1858880519866943,7772.3134765625
86,"['A person on some skis in the water.', 'a water skier in a red and white shirt and hat', 'A young man on water skis at competition.', 'A boy wearing  skating boats in water', 'A person engaging in a water sport with skis on. ']",A man in a red and white striped shirt snowboards down a ramp.,2.603262186050415,7493.8662109375
87,"['a close up of two bananas with bottles in the background', 'Three bottles of beer sitting on a wooden table next to bananas.', 'Three bottles of beer and two bananas on a counter.', 'A row of beer bottles and bananas on a wooden counter.', 'A variety of beer sitting behind some bananas.']",Three bottles of beer and two bananas on a table.,2.6469204425811768,7579.01220703125
88,"['A white plate served on a multi colored table cloth', 'The plate is full of broccoli, potatoes, and meat.', 'A plate with a meal of meat, potatoes, carrots, and broccoli. ', 'The meal features steak and potatoes on the plate..', 'A plate on a table with with different types of food.']",A steak with vegetables on a plate.,1.9016218185424805,7332.8349609375
89,"['A group of baseball players standing on top of a field.', 'people playing a baseball and many people watching', 'A baseball game and the catcher just threw the ball.', 'a catcher and umpire standing on a baseball field', 'The catcher races from behind homeplate onto the field.']",A baseball player runs to home plate as the umpire watches.,2.469470262527466,7493.8662109375
90,"['a lady that is on some skies on some snow', 'A woman standing on a  mountain with skis and poles.', 'A woman is standing in the snow wearing a pair of skis.', ""A woman on ski's standing in the snow."", 'A woman posing on skis with a ski lift in the background.']",A girl in blue overalls and ski boots stands on skis with two ski poles.,2.8910980224609375,7534.87109375
91,"['a person standing next to a person getting ready to catch a ball', ""A catcher with a catcher's mitt on squatting behind a baseball player."", 'The home plate with the back catcher and someone ready to bat.', 'A catcher crouched behind a baseball player at bat.', 'A man standing next to a base on a baseball field.']",A baseball player is about to step on home plate.,2.0889840126037598,7332.8349609375
92,"['Four picture collage of a snowboarder wearing a red jacket and brown pants going down a snowy mountain side.', 'Four persons are skating on the skate board on snow.', 'Four photographs of a person in red jacket snowboarding.', 'A snow boarder wearing red snow gear carving down a mountain.', 'Different angles of a person who is using a snowboard. ']",A snowboarder in a red jacket and black pants is riding down a snowy slope.,2.7090227603912354,7493.8662109375
93,"['a man that is snowboarding down a snowy hill', 'there is a snowboarder coming down a very steep hill', 'A snowboarder headed down a hill in front of trees.', 'a person riding a snow board on a snowy surface', 'Snowboarder going down a slope with trees in the background']",A snowboarder in colorful pants and a blue jacket stands on a snowy slope with trees behind them.,3.144749641418457,7579.01220703125
94,"['A person on skateboard skating on the pavement.', 'A man on a skateboard is using his phone.', 'A man wearing sunglasses getting ready to ride a skate board.', 'A man skateboards on a skateboard in a concrete area', 'A man seems to be disguised as Marty McFly here, from Back to the Future. ']",A man in a red vest and jeans is skateboarding on a sidewalk.,3.1372694969177246,7579.01220703125
95,"['A man is doing a trick on a sidewalk curb.', 'A person doing a trick on a skateboard', 'A black and white photo of a man doing a trick on his skateboard.', 'a man skating on a drying ground with his hands up', 'A person jumping up in the air on a skateboard.']",A skateboarder is performing a trick on a ledge in front of a building with a sign that has Chinese characters.,2.920441150665283,7455.97802734375
96,"['The two cats are laying beside of the computer on the keyboard.', 'Two cats are laying on the keyboard of a computer. ', 'A black and white cat laying next to a  black cat on a computer keyboard.', 'Two cats laying on a keyboard in front of a monitor.', 'Two black and white cats are on a keyboard.']",A black and white cat laying on a keyboard.,1.8568189144134521,7332.8349609375
97,"['A man that has a skateboard in the air.', 'A MAN IS JUMPING ON HIS SKATE BOARD IN THE SKY ', 'A boy jumping on a brick patterned ramp on his skateboard. ', 'A photo of a man doing a trick on his skateboard.', 'A man makes a jump on his skateboard before a crowd.']",A skateboarder jumps over a brick wall.,1.886115550994873,7332.8349609375
98,"['There is a man skateboard on the side of a wall.', 'An incredible picture of an individual in the stillness movement. \n', 'A young man is skateboarding on a wall and holding onto a bar. ', 'a man going up a ramp on a skateboard', 'A man performs a skateboarding trip on a pink half-pipe.']",A skateboarder doing a trick on a pink ramp with graffiti.,2.0947773456573486,7355.28515625
99,"['A couple of people skateboarding in a graffiti filled area.', 'a kid on a skate board does a trick off a roof', 'A person is riding a ramp on a skateboard.', ' A skateboarder mid-air above a building covered in graffiti.', 'A town square that has a skateboarding ramp that a boy is using.']",A skateboarder jumps off a ramp at a skate park.,2.4118258953094482,7493.8662109375
